"id","service_type","price_one_passenger","price_others_passengers","airport_id","service_id"
2310,transit,-,-,770,55
2311,arrival,"390.00","230.00",771,18
2312,departure,"390.00","230.00",771,18
2313,transit,-,-,771,18
2314,arrival,"190.00","150.00",772,55
2315,departure,"190.00","150.00",772,55
2316,transit,-,-,772,55
2317,arrival,"190.00","150.00",773,55
2318,departure,"190.00","150.00",773,55
2319,transit,-,-,773,55
2320,arrival,"190.00","150.00",774,55
2321,departure,"190.00","150.00",774,55
2322,transit,-,-,774,55
2323,arrival,"190.00","150.00",775,55
2324,departure,"190.00","150.00",775,55
2325,transit,-,-,775,55
2326,arrival,"310.00","310.00",776,55
2327,departure,By request,By request,776,55
2328,transit,-,-,776,55
2329,arrival,"380.00","150.00",777,47
2330,departure,"380.00","150.00",777,47
2331,transit,-,-,777,47
2332,arrival,"420.00","105.00",778,39
2333,departure,"420.00","105.00",778,39
2334,transit,"580.00","150.00",778,39
2335,arrival,"580.00","290.00",779,83
2336,departure,"580.00","290.00",779,83
2337,transit,"920.00","490.00",779,83
2338,arrival,"480.00","210.00",780,18
2339,departure,"480.00","210.00",780,18
2340,transit,-,-,780,18
2341,arrival,"360.00","150.00",781,55
2342,departure,"360.00","150.00",781,55
2343,transit,-,-,781,55
2344,arrival,"370.00","170.00",782,55
2345,departure,"370.00","170.00",782,55
2346,transit,-,-,782,55
2347,arrival,"320.00","220.00",783,55
2348,departure,"320.00","220.00",783,55
2349,transit,-,-,783,55
2350,arrival,"485.00","265.00",784,18
2351,departure,"545.00","325.00",784,18
2352,transit,By request,By request,784,18
2353,arrival,"215.00","185.00",785,55
2354,departure,"215.00","185.00",785,55
2355,transit,-,-,785,55
2356,arrival,"445.00","355.00",786,71
2357,departure,"445.00","355.00",786,71
2358,transit,"620.00","530.00",786,71
2359,arrival,"350.00","130.00",787,39
2360,departure,"350.00","130.00",787,39
2361,transit,"450.00","170.00",787,39
2362,arrival,"850.00","525.00",788,18
2363,departure,"850.00","525.00",788,18
2364,transit,"950.00","575.00",788,18
2365,arrival,"350.00","230.00",789,55
2366,departure,"350.00","230.00",789,55
2367,transit,"495.00","355.00",789,55
2368,arrival,"230.00","120.00",790,39
2369,departure,"230.00","120.00",790,39
2370,transit,"320.00","170.00",790,39
2371,arrival,"330.00","135.00",791,18
2372,departure,"330.00","135.00",791,18
2373,transit,"390.00","175.00",791,18
2374,arrival,"395.00","385.00",792,18
2375,departure,"395.00","385.00",792,18
2376,transit,-,-,792,18
2377,arrival,"395.00","385.00",793,18
2378,departure,"395.00","385.00",793,18
2379,transit,-,-,793,18
2380,arrival,"200.00","130.00",794,55
2381,departure,"200.00","130.00",794,55
2382,transit,-,-,794,55
2383,arrival,"200.00","130.00",795,55
2384,departure,"200.00","130.00",795,55
2385,transit,-,-,795,55
2386,arrival,"320.00","270.00",796,18
2387,departure,"320.00","270.00",796,18
2388,transit,-,-,796,18
2389,arrival,"250.00","190.00",797,55
2390,departure,"250.00","190.00",797,55
2391,transit,-,-,797,55
2392,arrival,"200.00","130.00",798,55
2393,departure,"200.00","130.00",798,55
2394,transit,-,-,798,55
2395,arrival,"250.00","190.00",799,55
2396,departure,"250.00","190.00",799,55
2397,transit,-,-,799,55
2398,arrival,"200.00","130.00",800,55
2399,departure,"200.00","130.00",800,55
2400,transit,-,-,800,55
2401,arrival,N/A,N/A,801,55
2402,departure,N/A,N/A,801,55
2403,transit,N/A,N/A,801,55
2404,arrival,"545.00","515.00",802,25
2405,departure,"545.00","515.00",802,25
2406,transit,"565.00","525.00",802,25
2407,arrival,N/A,N/A,803,55
2408,departure,N/A,N/A,803,55
2409,transit,N/A,N/A,803,55
2410,arrival,"545.00","515.00",804,25
2411,departure,"545.00","515.00",804,25
2412,transit,"565.00","525.00",804,25
2413,arrival,"290.00","210.00",805,55
2414,departure,"290.00","210.00",805,55
2415,transit,-,-,805,55
2416,arrival,"275.00","230.00",806,55
2417,departure,"275.00","230.00",806,55
2418,transit,"355.00","310.00",806,55
2419,arrival,"210.00","180.00",807,55
2420,departure,"210.00","180.00",807,55
2421,transit,"290.00","260.00",807,55
2422,arrival,"210.00","180.00",808,55
2423,departure,"210.00","180.00",808,55
2424,transit,-,-,808,55
2425,arrival,"240.00","190.00",809,55
2426,departure,"240.00","190.00",809,55
2427,transit,-,-,809,55
2428,arrival,"240.00","190.00",810,55
2429,departure,"240.00","190.00",810,55
2430,transit,-,-,810,55
2431,arrival,"210.00","180.00",811,55
2432,departure,"210.00","180.00",811,55
2433,transit,-,-,811,55
2434,arrival,"280.00","230.00",812,55
2435,departure,"280.00","230.00",812,55
2436,transit,-,-,812,55
2437,arrival,"195.00","165.00",813,71
2438,departure,"195.00","165.00",813,71
2439,transit,-,-,813,71
2440,arrival,"220.00","180.00",814,55
2441,departure,"220.00","180.00",814,55
2442,transit,-,-,814,55
2443,arrival,"280.00","200.00",815,18
2444,departure,"290.00","210.00",815,18
2445,transit,-,-,815,18
2446,arrival,"220.00","120.00",816,46
2447,departure,"220.00","120.00",816,46
2448,transit,-,-,816,46
2449,arrival,"220.00","120.00",817,46
2450,departure,"220.00","120.00",817,46
2451,transit,-,-,817,46
2452,arrival,"220.00","120.00",818,47
2453,departure,"220.00","120.00",818,47
2454,transit,-,-,818,47
2455,arrival,"95.00","85.00",819,39
2456,departure,"95.00","85.00",819,39
2457,transit,-,-,819,39
2458,arrival,"135.00","115.00",820,55
2459,departure,"135.00","115.00",820,55
2460,transit,"195.00","190.00",820,55
2461,arrival,"560.00","540.00",821,90
2462,departure,"560.00","540.00",821,90
2463,transit,"1100.00","1050.00",821,90
2464,arrival,"155.00","145.00",822,39
2465,departure,"155.00","145.00",822,39
2466,transit,"195.00","185.00",822,39
2467,arrival,"195.00","195.00",823,55
2468,departure,"195.00","195.00",823,55
2469,transit,N/A,N/A,823,55
2470,arrival,"335.00","300.00",824,7
2471,departure,"335.00","300.00",824,7
2472,transit,By request,By request,824,7
2473,arrival,"595.00","580.00",825,90
2474,departure,"595.00","580.00",825,90
2475,transit,"1190.00","1160.00",825,90
2476,arrival,"325.00","315.00",826,68
2477,departure,"325.00","315.00",826,68
2479,arrival,"195.00","195.00",827,55
2480,departure,"195.00","195.00",827,55
2481,transit,N/A,N/A,827,55
2482,arrival,"470.00","460.00",828,90
2483,departure,"470.00","460.00",828,90
2484,transit,-,-,828,90
2485,arrival,"175.00","155.00",829,55
2486,departure,"175.00","165.00",829,55
2487,transit,-,-,829,55
2488,arrival,"175.00","155.00",830,39
2489,departure,"175.00","165.00",830,39
2490,transit,"255.00","235.00",830,39
2491,arrival,"315.00","285.00",831,55
2492,departure,"345.00","315.00",831,55
2493,transit,"450.00","410.00",831,55
2494,arrival,"775.00","765.00",832,18
2495,departure,"775.00","765.00",832,18
2496,transit,"1450.00","1420.00",832,18
2497,arrival,"225.00","145.00",833,55
2498,departure,"225.00","145.00",833,55
2499,transit,"340.00","275.00",833,55
2500,arrival,"175.00","155.00",834,55
2501,departure,"175.00","165.00",834,55
2502,transit,"255.00","235.00",834,55
2503,arrival,"255.00","195.00",835,73
2504,departure,"285.00","215.00",835,73
2505,transit,ARR + DEP,ARR + DEP,835,73
2506,arrival,"560.00","540.00",836,90
2507,departure,"560.00","540.00",836,90
2508,transit,"1100.00","1050.00",836,90
2509,arrival,"145.00","145.00",837,39
2510,departure,"145.00","145.00",837,39
2511,transit,-,-,837,39
2512,arrival,"185.00","175.00",838,55
2513,departure,"185.00","175.00",838,55
2514,transit,-,-,838,55
2515,arrival,"270.00","250.00",839,68
2516,departure,"270.00","250.00",839,68
2517,transit,-,-,839,68
2518,arrival,"380.00","180.00",840,55
2519,departure,"420.00","220.00",840,55
2520,transit,-,-,840,55
2521,arrival,"350.00","160.00",841,55
2522,departure,"350.00","160.00",841,55
2523,transit,-,-,841,55
2524,arrival,"255.00","235.00",842,83
2525,departure,"255.00","235.00",842,83
2526,transit,"345.00","320.00",842,83
2527,arrival,"315.00","285.00",843,83
2528,departure,"315.00","285.00",843,83
2529,transit,"395.00","360.00",843,83
2530,arrival,"240.00","215.00",844,83
2531,departure,"240.00","215.00",844,83
2532,transit,-,-,844,83
2533,arrival,"150.00","130.00",845,83
2534,departure,"150.00","130.00",845,83
2535,transit,-,-,845,83
2536,arrival,"150.00","130.00",846,83
2537,departure,"150.00","130.00",846,83
2538,transit,-,-,846,83
2539,arrival,"130.00","110.00",847,83
2540,departure,"130.00","110.00",847,83
2541,transit,-,-,847,83
2542,arrival,"170.00","150.00",848,83
2543,departure,"170.00","150.00",848,83
2544,transit,-,-,848,83
2545,arrival,"265.00","265.00",849,83
2546,departure,"265.00","265.00",849,83
2547,transit,-,-,849,83
2548,arrival,"130.00","110.00",850,83
2549,departure,"130.00","110.00",850,83
2550,transit,-,-,850,83
2551,arrival,"240.00","235.00",851,83
2552,departure,"240.00","235.00",851,83
2553,transit,-,-,851,83
2554,arrival,"210.00","205.00",852,83
2555,departure,"210.00","205.00",852,83
2556,transit,-,-,852,83
2557,arrival,"195.00","175.00",853,39
2558,departure,"195.00","175.00",853,39
2559,transit,"245.00","225.00",853,39
2560,arrival,"295.00","275.00",854,71
2561,departure,"295.00","275.00",854,71
2562,transit,"420.00","370.00",854,71
2563,arrival,"720.00","675.00",855,90
2564,departure,"720.00","675.00",855,90
2565,transit,N/A,N/A,855,90
2566,arrival,"175.00","145.00",856,1
2567,departure,"175.00","145.00",856,1
2568,transit,"215.00","205.00",856,1
2569,arrival,"215.00","205.00",857,38
2570,departure,"215.00","205.00",857,38
2571,transit,"300.00","295.00",857,38
2572,arrival,"395.00","395.00",858,18
2573,departure,"395.00","395.00",858,18
2574,transit,N/A,N/A,858,18
2575,arrival,"980.00","970.00",859,2
2576,departure,"980.00","970.00",859,2
2577,transit,N/A,N/A,859,2
2578,arrival,"235.00","225.00",860,37
2579,departure,"235.00","225.00",860,37
2580,transit,"320.00","310.00",860,37
2581,arrival,"245.00","235.00",861,55
2582,departure,"245.00","235.00",861,55
2583,transit,By request,By request,861,55
2584,arrival,"450.00","380.00",862,55
2585,departure,"450.00","380.00",862,55
2586,transit,"650.00","580.00",862,55
2587,arrival,"790.00","760.00",863,24
2588,departure,-,"760.00",863,24
2589,transit,By request,By request,863,24
2590,arrival,"450.00","380.00",864,55
2591,departure,"450.00","380.00",864,55
2592,transit,"650.00","580.00",864,55
2593,arrival,"1520.00","1200.00",865,35
2594,departure,"1520.00","1200.00",865,35
2595,transit,"2850.00
(connection time upto 3 hours)","2150.00
(connection time upto 3 hours)",865,35
2596,arrival,"450.00","380.00",866,55
2597,departure,"450.00","380.00",866,55
2598,transit,"650.00","580.00",866,55
2599,arrival,"660.00","315.00",867,62
2600,departure,"660.00","315.00",867,62
2601,transit,"720.00","365.00",867,62
2602,arrival,"4990.00",-,868,35
2603,departure,"4990.00",-,868,35
2604,transit,"5990.00 (connection time upto 3 hours)
------- 9880.00 (connection time upto 6 hours)",-,868,35
2605,arrival,"450.00","380.00",869,55
2606,departure,"450.00","380.00",869,55
2607,transit,"650.00","580.00",869,55
2608,arrival,"450.00","380.00",870,55
2609,departure,"450.00","380.00",870,55
2610,transit,"650.00","580.00",870,55
2611,arrival,"450.00","380.00",871,55
2612,departure,"450.00","380.00",871,55
2613,transit,"650.00","580.00",871,55
2614,arrival,"450.00","380.00",872,55
2615,departure,"450.00","380.00",872,55
2616,transit,"650.00","580.00",872,55
2617,arrival,"450.00","380.00",873,55
2618,departure,"450.00","380.00",873,55
2619,transit,"650.00","580.00",873,55
2620,arrival,"450.00","380.00",874,55
2621,departure,"450.00","380.00",874,55
2622,transit,"650.00","580.00",874,55
2623,arrival,"450.00","380.00",875,55
2624,departure,"450.00","380.00",875,55
2625,transit,"650.00","580.00",875,55
2626,arrival,"450.00","380.00",876,55
2627,departure,"450.00","380.00",876,55
2628,transit,"650.00","580.00",876,55
2629,arrival,"450.00","380.00",877,55
2630,departure,"450.00","380.00",877,55
2631,transit,"650.00","580.00",877,55
2632,arrival,"450.00","380.00",878,55
2633,departure,"450.00","380.00",878,55
2634,transit,"650.00","580.00",878,55
2635,arrival,"450.00","380.00",879,55
2636,departure,"450.00","380.00",879,55
2637,transit,"650.00","580.00",879,55
2638,arrival,"450.00","380.00",880,55
2639,departure,"450.00","380.00",880,55
2640,transit,"650.00","580.00",880,55
2641,arrival,"450.00","380.00",881,55
2642,departure,"450.00","380.00",881,55
2643,transit,"650.00","580.00",881,55
2644,arrival,"450.00","380.00",882,55
2645,departure,"450.00","380.00",882,55
2646,transit,"650.00","580.00",882,55
2647,arrival,"450.00","380.00",883,55
2648,departure,"450.00","380.00",883,55
2649,transit,"650.00","580.00",883,55
2650,arrival,"450.00","380.00",884,55
2651,departure,"450.00","380.00",884,55
2652,transit,"650.00","580.00",884,55
2653,arrival,"450.00","380.00",885,55
2654,departure,"450.00","380.00",885,55
2655,transit,"650.00","580.00",885,55
2656,arrival,"450.00","380.00",886,55
2657,departure,"450.00","380.00",886,55
2658,transit,"650.00","580.00",886,55
2659,arrival,"450.00","380.00",887,55
2660,departure,"450.00","380.00",887,55
2661,transit,"650.00","580.00",887,55
2662,arrival,"450.00","380.00",888,55
2663,departure,"450.00","380.00",888,55
2664,transit,"650.00","580.00",888,55
2665,arrival,"450.00","380.00",889,55
2666,departure,"450.00","380.00",889,55
2667,transit,"650.00","580.00",889,55
2668,arrival,"450.00","380.00",890,55
2669,departure,"450.00","380.00",890,55
2670,transit,"650.00","580.00",890,55
2671,arrival,"450.00","380.00",891,55
2672,departure,"450.00","380.00",891,55
2673,transit,"650.00","580.00",891,55
2674,arrival,"450.00","380.00",892,55
2675,departure,"450.00","380.00",892,55
2676,transit,"650.00","580.00",892,55
2677,arrival,"450.00","380.00",893,55
2678,departure,"450.00","380.00",893,55
2679,transit,"650.00","580.00",893,55
2680,arrival,"450.00","380.00",894,55
2681,departure,"450.00","380.00",894,55
2682,transit,"650.00","580.00",894,55
2683,arrival,"360.00","330.00",895,66
2684,departure,"360.00","330.00",895,66
2685,transit,By request,By request,895,66
2686,arrival,"360.00","330.00",896,55
2687,departure,"360.00","330.00",896,55
2688,transit,-,-,896,55
2689,arrival,"470.00","220.00",897,58
2690,departure,"470.00","220.00",897,58
2691,transit,"580.00","275.00",897,58
2692,arrival,"470.00","220.00",898,58
2693,departure,"470.00","220.00",898,58
2694,transit,"580.00","275.00",898,58
2695,arrival,"670.00","255.00",899,64
2696,departure,"670.00","255.00",899,64
2697,transit,"770.00","375.00",899,64
2698,arrival,"470.00","220.00",900,49
2699,departure,"470.00","220.00",900,49
2700,transit,"580.00","275.00",900,49
2701,arrival,"470.00","220.00",901,58
2702,departure,"470.00","220.00",901,58
2703,transit,"580.00","275.00",901,58
2704,arrival,"470.00","220.00",902,58
2705,departure,"470.00","220.00",902,58
2706,transit,"580.00","275.00",902,58
2707,arrival,"470.00","220.00",903,58
2708,departure,"470.00","220.00",903,58
2709,transit,"580.00","275.00",903,58
2710,arrival,"470.00","220.00",904,58
2711,departure,"470.00","220.00",904,58
2712,transit,"580.00","275.00",904,58
2713,arrival,"650.00","275.00",905,62
2714,departure,"650.00","755.00",905,62
2715,transit,"780.00","395.00",905,62
2716,arrival,"470.00","220.00",906,58
2717,departure,"470.00","220.00",906,58
2718,transit,"580.00","275.00",906,58
2719,arrival,"470.00","220.00",907,58
2720,departure,"470.00","220.00",907,58
2721,transit,"580.00","275.00",907,58
2722,arrival,"650.00","275.00",908,62
2723,departure,"650.00","755.00",908,62
2724,transit,"780.00","395.00",908,62
2725,arrival,"495.00","280.00",909,58
2726,departure,"495.00","280.00",909,58
2727,transit,"680.00","595.00",909,58
2728,arrival,"650.00","275.00",910,62
2729,departure,"650.00","755.00",910,62
2730,transit,"780.00","395.00",910,62
2731,arrival,"470.00","220.00",911,58
2732,departure,"470.00","220.00",911,58
2733,transit,"580.00","275.00",911,58
2734,arrival,"470.00","220.00",912,58
2735,departure,"470.00","220.00",912,58
2736,transit,"580.00","275.00",912,58
2737,arrival,"470.00","220.00",913,58
2738,departure,"470.00","220.00",913,58
2739,transit,"580.00","275.00",913,58
2740,arrival,"470.00","220.00",914,58
2741,departure,"470.00","220.00",914,58
2742,transit,"580.00","275.00",914,58
2743,arrival,"650.00","275.00",915,62
2744,departure,"650.00","755.00",915,62
2745,transit,"780.00","395.00",915,62
2746,arrival,"470.00","220.00",916,58
2747,departure,"470.00","220.00",916,58
2748,transit,"580.00","275.00",916,58
2749,arrival,"470.00","220.00",917,58
2750,departure,"470.00","220.00",917,58
2751,transit,"580.00","275.00",917,58
2752,arrival,"470.00","220.00",918,58
2753,departure,"470.00","220.00",918,58
2754,transit,"580.00","275.00",918,58
2755,arrival,"670.00","255.00",919,64
2756,departure,"670.00","255.00",919,64
2757,transit,"770.00","375.00",919,64
2758,arrival,"470.00","220.00",920,58
2759,departure,"470.00","220.00",920,58
2760,transit,"580.00","275.00",920,58
2761,arrival,"470.00","220.00",921,58
2762,departure,"470.00","220.00",921,58
2763,transit,"580.00","275.00",921,58
2764,arrival,"470.00","220.00",922,58
2765,departure,"470.00","220.00",922,58
2766,transit,"580.00","275.00",922,58
2767,arrival,"470.00","220.00",923,58
2768,departure,"470.00","220.00",923,58
2769,transit,"580.00","275.00",923,58
2770,arrival,"470.00","220.00",924,58
2771,departure,"470.00","220.00",924,58
2772,transit,"580.00","275.00",924,58
2773,arrival,"470.00","220.00",925,49
2774,departure,"470.00","220.00",925,49
2775,transit,"580.00","275.00",925,49
2776,arrival,"470.00","220.00",926,49
2777,departure,"470.00","220.00",926,49
2778,transit,"580.00","275.00",926,49
2779,arrival,"470.00","220.00",927,58
2780,departure,"470.00","220.00",927,58
2781,transit,"580.00","275.00",927,58
2782,arrival,"470.00","220.00",928,58
2783,departure,"470.00","220.00",928,58
2784,transit,"580.00","275.00",928,58
2785,arrival,"470.00","220.00",929,58
2786,departure,"470.00","220.00",929,58
2787,transit,"580.00","275.00",929,58
2788,arrival,"470.00","220.00",930,49
2789,departure,"470.00","220.00",930,49
2790,transit,"580.00","275.00",930,49
2791,arrival,"470.00","220.00",931,58
2792,departure,"470.00","220.00",931,58
2793,transit,"580.00","275.00",931,58
2794,arrival,"470.00","220.00",932,58
2795,departure,"470.00","220.00",932,58
2796,transit,"580.00","275.00",932,58
2797,arrival,"470.00","220.00",933,58
2798,departure,"470.00","220.00",933,58
2799,transit,"580.00","275.00",933,58
2800,arrival,"470.00","220.00",934,49
2801,departure,"470.00","220.00",934,49
2802,transit,"580.00","275.00",934,49
2803,arrival,"550.00","230.00",935,58
2804,departure,"550.00","230.00",935,58
2805,transit,"670.00","290.00",935,58
2806,arrival,"5750.00","1900.00",936,31
2807,departure,"5750.00","1900.00",936,31
2808,transit,"6950.00","2400.00",936,31
2809,arrival,"1395.00","1350.00",937,30
2810,departure,"1395.00","1350.00",937,30
2811,transit,By request,By request,937,30
2812,arrival,"650.00","275.00",938,62
2813,departure,"650.00","755.00",938,62
2814,transit,"780.00","395.00",938,62
2815,arrival,"670.00","255.00",939,64
2816,departure,"670.00","255.00",939,64
2817,transit,"770.00","375.00",939,64
2818,arrival,"470.00","220.00",940,58
2819,departure,"470.00","220.00",940,58
2820,transit,"580.00","275.00",940,58
2821,arrival,"470.00","220.00",941,58
2822,departure,"470.00","220.00",941,58
2823,transit,"580.00","275.00",941,58
2824,arrival,"470.00","220.00",942,58
2825,departure,"470.00","220.00",942,58
2826,transit,"580.00","275.00",942,58
2827,arrival,"550.00","350.00",943,58
2828,departure,"350.00","350.00",943,58
2829,transit,ARR+DEP,ARR+DEP,943,58
2830,arrival,"690.00","275.00",944,63
2831,departure,"690.00","275.00",944,63
2832,transit,"780.00","355.00",944,63
2833,arrival,"470.00","220.00",945,58
2834,departure,"470.00","220.00",945,58
2835,transit,"580.00","275.00",945,58
2836,arrival,"470.00","220.00",946,49
2837,departure,"470.00","220.00",946,49
2838,transit,"580.00","275.00",946,49
2839,arrival,"670.00","255.00",947,64
2840,departure,"670.00","255.00",947,64
2841,transit,"770.00","375.00",947,64
2842,arrival,"470.00","220.00",948,58
2843,departure,"470.00","220.00",948,58
2844,transit,"580.00","275.00",948,58
2845,arrival,"470.00","220.00",949,58
2846,departure,"470.00","220.00",949,58
2847,transit,"580.00","275.00",949,58
2848,arrival,"525.00","255.00",950,58
2849,departure,"525.00","255.00",950,58
2850,transit,"625.00","355.00",950,58
2851,arrival,"525.00","225.00",951,58
2852,departure,"525.00","225.00",951,58
2853,transit,"625.00","325.00",951,58
2854,arrival,"690.00","275.00",952,62
2855,departure,"690.00","275.00",952,62
2856,transit,"780.00","355.00",952,62
2857,arrival,"670.00","255.00",953,64
2858,departure,"670.00","255.00",953,64
2859,transit,"770.00","375.00",953,64
2860,arrival,"470.00","220.00",954,58
2861,departure,"470.00","220.00",954,58
2862,transit,"580.00","275.00",954,58
2863,arrival,"690.00","275.00",955,62
2864,departure,"690.00","275.00",955,62
2865,transit,"780.00","355.00",955,62
2866,arrival,"670.00","255.00",956,64
2867,departure,"670.00","255.00",956,64
2868,transit,"770.00","375.00",956,64
2869,arrival,"470.00","220.00",957,58
2870,departure,"470.00","220.00",957,58
2871,transit,"580.00","275.00",957,58
2872,arrival,"470.00","220.00",958,58
2873,departure,"470.00","220.00",958,58
2874,transit,"580.00","275.00",958,58
2875,arrival,"470.00","220.00",959,58
2876,departure,"470.00","220.00",959,58
2877,transit,"580.00","275.00",959,58
2878,arrival,"470.00","220.00",960,58
2879,departure,"470.00","220.00",960,58
2880,transit,"580.00","275.00",960,58
2881,arrival,"470.00","220.00",961,58
2882,departure,"470.00","220.00",961,58
2883,transit,"580.00","275.00",961,58
2884,arrival,"690.00","275.00",962,62
2885,departure,"690.00","275.00",962,62
2886,transit,"780.00","355.00",962,62
2887,arrival,"470.00","220.00",963,58
2888,departure,"470.00","220.00",963,58
2889,transit,"580.00","275.00",963,58
2890,arrival,"690.00","275.00",964,62
2891,departure,"690.00","275.00",964,62
2892,transit,"780.00","355.00",964,62
2893,arrival,"470.00","220.00",965,58
2894,departure,"470.00","220.00",965,58
2895,transit,"580.00","275.00",965,58
2896,arrival,"470.00","220.00",966,58
2897,departure,"470.00","220.00",966,58
2898,transit,"580.00","275.00",966,58
2899,arrival,"470.00","220.00",967,58
2900,departure,"470.00","220.00",967,58
2901,transit,"580.00","275.00",967,58
2902,arrival,"850.00","250.00",968,58
2903,departure,"850.00","250.00",968,58
2904,transit,-,-,968,58
2905,arrival,"470.00","220.00",969,58
2906,departure,"470.00","220.00",969,58
2907,transit,"580.00","275.00",969,58
2908,arrival,"670.00","255.00",970,64
2909,departure,"670.00","255.00",970,64
2910,transit,"770.00","375.00",970,64
2911,arrival,"470.00","220.00",971,58
2912,departure,"470.00","220.00",971,58
2913,transit,"580.00","275.00",971,58
2914,arrival,"470.00","220.00",972,58
2915,departure,"470.00","220.00",972,58
2916,transit,"580.00","275.00",972,58
2917,arrival,"525.00","275.00",973,58
2918,departure,"525.00","275.00",973,58
2919,transit,"675.00","395.00",973,58
2920,arrival,"690.00","275.00",974,62
2921,departure,"690.00","275.00",974,62
2922,transit,"780.00","355.00",974,62
2923,arrival,"670.00","255.00",975,64
2924,departure,"670.00","255.00",975,64
2925,transit,"770.00","375.00",975,64
2926,arrival,"470.00","220.00",976,58
2927,departure,"470.00","220.00",976,58
2928,transit,"580.00","275.00",976,58
2929,arrival,"470.00","220.00",977,58
2930,departure,"470.00","220.00",977,58
2931,transit,"580.00","275.00",977,58
2932,arrival,"470.00","220.00",978,58
2933,departure,"470.00","220.00",978,58
2934,transit,"580.00","275.00",978,58
2935,arrival,"670.00","255.00",979,64
2936,departure,"670.00","255.00",979,64
2937,transit,"770.00","375.00",979,64
2938,arrival,"470.00","220.00",980,58
2939,departure,"470.00","220.00",980,58
2940,transit,"580.00","275.00",980,58
2941,arrival,"470.00","220.00",981,58
2942,departure,"470.00","220.00",981,58
2943,transit,"580.00","275.00",981,58
2944,arrival,"470.00","220.00",982,58
2945,departure,"470.00","220.00",982,58
2946,transit,"580.00","275.00",982,58
2947,arrival,"470.00","220.00",983,58
2948,departure,"470.00","220.00",983,58
2949,transit,"580.00","275.00",983,58
2950,arrival,"470.00","220.00",984,58
2951,departure,"470.00","220.00",984,58
2952,transit,"580.00","275.00",984,58
2953,arrival,"470.00","220.00",985,58
2954,departure,"470.00","220.00",985,58
2955,transit,"580.00","275.00",985,58
2956,arrival,"470.00","220.00",986,58
2957,departure,"470.00","220.00",986,58
2958,transit,"580.00","275.00",986,58
2959,arrival,"690.00","275.00",987,62
2960,departure,"690.00","275.00",987,62
2961,transit,"780.00","355.00",987,62
2962,arrival,"470.00","220.00",988,49
2963,departure,"470.00","220.00",988,49
2964,transit,"580.00","275.00",988,49
2965,arrival,"470.00","190.00",989,65
2966,departure,"470.00","190.00",989,65
2967,transit,-,-,989,65
2968,arrival,"330.00","150.00",990,51
2969,departure,"330.00","150.00",990,51
2970,transit,-,-,990,51
2971,arrival,"430.00","160.00",991,39
2972,departure,"430.00","160.00",991,39
2973,transit,-,-,991,39
2974,arrival,"430.00","160.00",992,39
2975,departure,"430.00","160.00",992,39
2976,transit,-,-,992,39
2977,arrival,"360.00","360.00",993,18
2978,departure,"360.00","360.00",993,18
2979,transit,-,-,993,18
2980,arrival,"250.00","250.00",994,83
2981,departure,"285.00","285.00",994,83
2982,transit,-,-,994,83
2983,arrival,"170.00","170.00",995,5
2984,departure,"180.00","180.00",995,5
2985,transit,-,-,995,5
2986,arrival,"215.00","215.00",996,79
2987,departure,"245.00","245.00",996,79
2988,transit,-,-,996,79
2989,arrival,"480.00","270.00",997,55
2990,departure,"480.00","270.00",997,55
2991,transit,By request,By request,997,55
2992,arrival,"365.00","180.00",998,55
2993,departure,"365.00","180.00",998,55
2994,transit,"440.00","220.00",998,55
2995,arrival,"340.00","220.00",999,56
2996,departure,"340.00","220.00",999,56
2997,transit,"440.00","320.00",999,56
2998,arrival,"340.00","220.00",1000,50
2999,departure,"340.00","220.00",1000,50
3000,transit,"440.00","320.00",1000,50
3001,arrival,"560.00","350.00",1001,25
3002,departure,"560.00","350.00",1001,25
3003,transit,N/A,N/A,1001,25
3004,arrival,"340.00","220.00",1002,56
3005,departure,"340.00","220.00",1002,56
3006,transit,"440.00","320.00",1002,56
3007,arrival,"340.00","220.00",1003,56
3008,departure,"340.00","220.00",1003,56
3009,transit,"440.00","320.00",1003,56
3010,arrival,"340.00","220.00",1004,55
3011,departure,"340.00","220.00",1004,55
3012,transit,"440.00","320.00",1004,55
3013,arrival,"280.00","120.00",1005,71
3014,departure,"280.00","120.00",1005,71
3015,transit,"345.00","160.00",1005,71
3016,arrival,"265.00","195.00",1006,47
3017,departure,"265.00","195.00",1006,47
3018,transit,N/A,N/A,1006,47
3019,arrival,"265.00","195.00",1007,47
3020,departure,"265.00","195.00",1007,47
3021,transit,N/A,N/A,1007,47
3022,arrival,"430.00","160.00",1008,55
3023,departure,"450.00","180.00",1008,55
3024,transit,N/A,N/A,1008,55
3025,arrival,"430.00","160.00",1009,55
3026,departure,"450.00","180.00",1009,55
3027,transit,N/A,N/A,1009,55
